[2018-07-11 05:52:42,852][DEBUG][thread:40] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 05:52:42,876][DEBUG][thread:35] ListModel() method invoked in :16ms 0 requestId:0HLF6QQKT40RH:00000008 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 05:52:43,831][DEBUG][thread:37] User: 0 URL=/api/device/listtemplate [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 05:52:43,841][DEBUG][thread:37] ListTemplate() method invoked in :4ms 0 requestId:0HLF6QQKT40RH:00000009 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 05:52:46,509][DEBUG][thread:37] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 05:52:46,532][DEBUG][thread:40] ListProperty() method invoked in :14ms 0 requestId:0HLF6QQKT40RH:0000000A [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 05:58:59,904][DEBUG][thread:43] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:00:30,121][DEBUG][thread:50] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:00:31,881][DEBUG][thread:50] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:00:31,903][DEBUG][thread:47] ListProperty() method invoked in :15ms 0 requestId:0HLF6QQKT40RJ:00000003 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:00:32,530][DEBUG][thread:54] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:00:32,552][DEBUG][thread:50] ListModel() method invoked in :16ms 0 requestId:0HLF6QQKT40RJ:00000005 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:11:43,304][DEBUG][thread:60] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:11:45,082][DEBUG][thread:61] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:11:45,194][DEBUG][thread:63] ListProperty() method invoked in :105ms 0 requestId:0HLF6QQKT40RK:00000003 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:11:45,693][DEBUG][thread:60] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:11:45,714][DEBUG][thread:64] ListModel() method invoked in :15ms 0 requestId:0HLF6QQKT40RK:00000005 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:11:46,271][DEBUG][thread:62] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:11:46,294][DEBUG][thread:61] ListProperty() method invoked in :15ms 0 requestId:0HLF6QQKT40RK:00000006 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:11:48,003][DEBUG][thread:64] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:11:48,028][DEBUG][thread:61] ListProperty() method invoked in :16ms 0 requestId:0HLF6QQKT40RK:00000007 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:12:22,633][DEBUG][thread:67] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:12:24,460][DEBUG][thread:67] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:12:24,530][DEBUG][thread:69] ListProperty() method invoked in :63ms 0 requestId:0HLF6QQKT40RL:00000003 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:13:05,210][DEBUG][thread:71] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:13:07,575][DEBUG][thread:71] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:13:07,617][DEBUG][thread:73] ListProperty() method invoked in :36ms 0 requestId:0HLF6QQKT40RM:00000003 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:13:09,034][DEBUG][thread:73] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:13:09,076][DEBUG][thread:72] ListModel() method invoked in :35ms 0 requestId:0HLF6QQKT40RM:00000005 [Core.Framework.Middleware.LogMiddleware.?]
